app_id,is_free,price_usd,release_date_str,genres_csv,categories_csv,scraped_utc
204360,FALSE,14.99,"Sep 26, 2012",Action|Adventure|Casual|Indie|RPG,Single-player|Multi-player|PvP|Online PvP|Shared/Split Screen PvP|Co-op|Online Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Steam Achievements|Full controller support|Steam Trading Cards|Steam Workshop|Custom Volume Controls|Stereo Sound|Steam Cloud|Steam Leaderboards|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Remote Play Together|Family Sharing,2026-02-27T20:10:53+00:00
204880,FALSE,19.99,"Jun 12, 2012",Action|Indie|Simulation|Strategy,Single-player|Multi-player|PvP|Online PvP|LAN PvP|Co-op|Online Co-op|LAN Co-op|Steam Achievements|Steam Trading Cards|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Save Anytime|Stereo Sound|Surround Sound|Steam Cloud|Includes level editor|Family Sharing,2026-02-27T20:10:54+00:00
205100,FALSE,9.99,"Oct 8, 2012",Action|Adventure,Single-player|Steam Achievements|Color Alternatives|Adjustable Difficulty|Playable without Timed Input|Stereo Sound|Surround Sound|Partial Controller Support|Steam Cloud|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:10:54+00:00
205710,TRUE,,"Dec 13, 2012",Massively Multiplayer|RPG|Free To Play,Multi-player|MMO,2026-02-27T20:10:55+00:00
206420,FALSE,4.99,"Aug 19, 2013",Action|Adventure,Single-player|Multi-player|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Steam Trading Cards|Steam Workshop|Steam Cloud|Remote Play on TV|Family Sharing,2026-02-27T20:10:55+00:00
206480,TRUE,,"Jun 25, 2012",Action|Adventure|Massively Multiplayer|RPG|Free To Play,Multi-player|MMO|PvP|Co-op|In-App Purchases,2026-02-27T20:10:56+00:00
207610,FALSE,14.99,"Apr 24, 2012",Adventure,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Family Sharing,2026-02-27T20:10:57+00:00
208580,FALSE,9.99,"Aug 23, 2012",RPG,Single-player|Steam Achievements|Steam Workshop|Partial Controller Support|Steam Cloud|Remote Play on Tablet|Family Sharing,2026-02-27T20:10:58+00:00
208650,FALSE,19.99,"Jun 23, 2015",Action|Adventure,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Steam Leaderboards|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:10:58+00:00
209000,FALSE,19.99,"Oct 24, 2013",Action|Adventure,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Steam Leaderboards|Family Sharing,2026-02-27T20:10:59+00:00
211420,FALSE,,"Aug 24, 2012",Action|RPG,Single-player|Multi-player|Steam Achievements|Partial Controller Support|Family Sharing,2026-02-27T20:10:59+00:00
211500,TRUE,,"Feb 12, 2013",Racing|Simulation|Sports|Free To Play,Single-player|Multi-player|PvP|Online PvP|VR Supported|Steam Trading Cards|In-App Purchases|Partial Controller Support,2026-02-27T20:11:00+00:00
211820,FALSE,14.99,"Jul 22, 2016",Action|Adventure|Casual|Indie|RPG,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Steam Trading Cards|Steam Workshop|Family Sharing,2026-02-27T20:11:01+00:00
212200,TRUE,,"Dec 6, 2012",Action|Adventure|Casual|Massively Multiplayer|RPG|Simulation|Free To Play,Single-player|Multi-player|MMO|Co-op|Steam Trading Cards,2026-02-27T20:11:01+00:00
212500,TRUE,,"Jun 6, 2012",Action|Adventure|Massively Multiplayer|RPG|Free To Play,Multi-player|MMO|PvP|Co-op|In-App Purchases|Partial Controller Support,2026-02-27T20:11:02+00:00
212680,FALSE,9.99,"Sep 14, 2012",Indie|Simulation|Strategy,Single-player|Steam Achievements|Steam Trading Cards|Remote Play on Phone|Remote Play on Tablet|Family Sharing,2026-02-27T20:11:02+00:00
212910,FALSE,,,,Family Sharing,2026-02-27T20:11:03+00:00
213330,FALSE,19.99,"Jun 22, 2012",Action|Adventure,Single-player|Multi-player|Shared/Split Screen|Full controller support|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Remote Play Together|Family Sharing,2026-02-27T20:11:04+00:00
213610,FALSE,9.99,"Nov 19, 2012",Action,Single-player|Multi-player|Partial Controller Support|Remote Play Together|Family Sharing,2026-02-27T20:11:05+00:00
213670,FALSE,7.49,"Mar 3, 2014",Action|Adventure|RPG,Single-player|Steam Achievements|Full controller support|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:11:05+00:00
214490,FALSE,39.99,"Oct 6, 2014",Action,Single-player|Steam Achievements|Full controller support|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Stereo Sound|Surround Sound|Steam Cloud|Remote Play on TV|Family Sharing,2026-02-27T20:11:06+00:00
214510,FALSE,19.99,"Nov 27, 2012",Action|Adventure,Single-player|Multi-player|Shared/Split Screen|Steam Achievements|Full controller support|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Remote Play Together|Family Sharing,2026-02-27T20:11:07+00:00
214950,FALSE,59.99,"Sep 2, 2013",Strategy,Single-player|Multi-player|PvP|Online PvP|LAN PvP|Co-op|Online Co-op|LAN Co-op|Steam Trading Cards|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Save Anytime|Stereo Sound|Surround Sound|Steam Cloud|Family Sharing,2026-02-27T20:11:07+00:00
215080,TRUE,,"Sep 18, 2014",Action|Adventure|Casual|Indie|Massively Multiplayer|RPG|Strategy|Free To Play,Multi-player|MMO|Co-op|Online Co-op|Steam Achievements|Steam Trading Cards|In-App Purchases,2026-02-27T20:11:08+00:00
216150,TRUE,,"Aug 9, 2012",Action|Adventure|Casual|Massively Multiplayer|RPG|Free To Play,Single-player|Multi-player|MMO|Co-op|Steam Trading Cards,2026-02-27T20:11:09+00:00
218230,TRUE,,"Nov 20, 2012",Action|Massively Multiplayer|Free To Play,Multi-player|MMO|PvP|Online PvP|Steam Trading Cards|Steam Cloud,2026-02-27T20:11:09+00:00
218620,FALSE,9.99,"Aug 13, 2013",Action|RPG,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Full controller support|Tracked Controller Support|VR Supported|Steam Trading Cards|In-App Purchases|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Stereo Sound|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:11:11+00:00
219150,FALSE,9.99,"Oct 23, 2012",Action|Indie,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Steam Leaderboards|Family Sharing,2026-02-27T20:11:11+00:00
219740,FALSE,,"23 Apr, 2013",Adventure|Indie|Simulation,Single-player|Full controller support|Steam Trading Cards|Steam Workshop|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:11:12+00:00
219990,FALSE,24.99,"Feb 25, 2016",Action|Adventure|Indie|RPG,Single-player|Multi-player|Co-op|Online Co-op|LAN Co-op|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:11:13+00:00
220200,FALSE,39.99,"Apr 27, 2015",Indie|Simulation,Single-player|Steam Trading Cards|Steam Workshop|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:11:13+00:00
220240,FALSE,4.99,"Dec 4, 2012",Action|Adventure,Single-player|Multi-player|Co-op|Steam Achievements|Partial Controller Support,2026-02-27T20:11:14+00:00
220700,FALSE,69.99,"Dec 10, 2012",Adventure|RPG|Design & Illustration|Education|Web Publishing|Game Development,Steam Trading Cards|Steam Workshop,2026-02-27T20:11:15+00:00
221040,FALSE,19.99,"Mar 21, 2013",Action|Adventure,Single-player|Multi-player|Co-op|Shared/Split Screen|Steam Achievements|Steam Trading Cards|Partial Controller Support|Steam Cloud|Valve Anti-Cheat enabled|Steam Leaderboards|Remote Play Together|Family Sharing,2026-02-27T20:11:17+00:00
221100,FALSE,,"13 Dec, 2018",Action|Adventure|Massively Multiplayer,Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|Steam Trading Cards|Steam Workshop|Steam Cloud|Valve Anti-Cheat enabled,2026-02-27T20:11:17+00:00
221380,FALSE,,"9 Apr, 2013",Strategy,Single-player|Multi-player|Steam Achievements|Steam Trading Cards|Captions available|Steam Workshop|Steam Cloud|Stats|Steam Leaderboards|Includes level editor|Family Sharing,2026-02-27T20:11:18+00:00
221680,FALSE,2.99,"Dec 19, 2024",Casual|Simulation,Single-player|Multi-player|Shared/Split Screen|Steam Achievements|Steam Trading Cards|In-App Purchases|Partial Controller Support|Steam Cloud|Steam Leaderboards,2026-02-27T20:11:20+00:00
222480,FALSE,19.99,"May 20, 2013",Action|Adventure,Single-player|Multi-player|Co-op|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Valve Anti-Cheat enabled|Family Sharing,2026-02-27T20:11:21+00:00
222880,FALSE,14.99,"Jan 22, 2014",Action|Indie|Strategy,Multi-player|Co-op|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Steam Trading Cards|Steam Workshop|Valve Anti-Cheat enabled|Includes level editor|Family Sharing,2026-02-27T20:11:22+00:00
223470,FALSE,9.99,"Nov 2, 2012",Action|Adventure|Indie,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Workshop|Steam Cloud|Includes level editor|Family Sharing,2026-02-27T20:11:22+00:00
223710,TRUE,,"Apr 25, 2013",Action|Adventure|Indie,Single-player|Multi-player|Co-op|Steam Cloud|Valve Anti-Cheat enabled,2026-02-27T20:11:23+00:00
223750,TRUE,,"Aug 2, 2013",Simulation|Free To Play,Single-player|Multi-player|PvP|Online PvP|LAN PvP|Co-op|Online Co-op|LAN Co-op|Tracked Controller Support|VR Supported|Captions available|VR Support|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Keyboard Only Option|Mouse Only Option|Playable without Timed Input|Save Anytime|Stereo Sound|Surround Sound|Touch Only Option|Partial Controller Support|Includes level editor,2026-02-27T20:11:23+00:00
223850,FALSE,34.99,,Utilities,Steam Achievements|Steam Trading Cards|Steam Leaderboards,2026-02-27T20:11:24+00:00
224260,TRUE,,"Oct 31, 2013",Action|Indie|Free To Play,Multi-player|Co-op|Cross-Platform Multiplayer|Steam Achievements|Captions available|VR Support|Steam Workshop|Partial Controller Support|Steam Cloud|Valve Anti-Cheat enabled|Includes level editor|Includes Source SDK,2026-02-27T20:11:25+00:00
225540,FALSE,,"30 Nov, 2015",Action|Adventure,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:11:25+00:00
225840,TRUE,,"Jan 22, 2016",Action|Casual|Indie|Free To Play,Single-player|Multi-player|Co-op|Online Co-op|LAN Co-op|Partial Controller Support|Steam Cloud|Valve Anti-Cheat enabled,2026-02-27T20:11:25+00:00
226840,FALSE,29.99,"Mar 31, 2014",RPG|Strategy,Single-player|Multi-player|Co-op|Shared/Split Screen|Cross-Platform Multiplayer|Steam Achievements|Steam Trading Cards|Steam Workshop|Steam Cloud|Includes level editor|Remote Play Together|Family Sharing,2026-02-27T20:11:26+00:00
227300,FALSE,,"12 Oct, 2012",Indie|Simulation,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Steam Trading Cards|Steam Workshop|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Keyboard Only Option|Playable without Timed Input|Save Anytime|Stereo Sound|Surround Sound|Partial Controller Support|Steam Cloud|Includes level editor|Remote Play on Phone|Remote Play on Tablet|Remote Play Together|Family Sharing,2026-02-27T20:11:27+00:00
228180,FALSE,29.99,"May 8, 2014",Audio Production|Education|Software Training|Utilities|Video Production|Web Publishing,,2026-02-27T20:11:27+00:00
228200,FALSE,3.99,"Sep 11, 2006",Action|Strategy,Single-player|Multi-player|Steam Trading Cards|Steam Workshop|Steam Cloud|Family Sharing,2026-02-27T20:11:28+00:00
228280,FALSE,19.99,"Jan 16, 2013",Adventure|RPG,Single-player|Multi-player|Co-op|Cross-Platform Multiplayer|Steam Achievements|Steam Trading Cards|Steam Cloud|Family Sharing,2026-02-27T20:11:29+00:00
228380,FALSE,29.99,"Jun 14, 2018",Action|Indie|Racing|Simulation|Sports,Single-player|Multi-player|PvP|Online PvP|Steam Achievements|Steam Workshop|Partial Controller Support|Steam Cloud|Stats|Steam Leaderboards|Family Sharing,2026-02-27T20:11:29+00:00
230290,FALSE,,"24 Aug, 2015",Casual|Indie|Simulation|Early Access,Single-player|Steam Workshop|Adjustable Text Size|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Save Anytime|Touch Only Option|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:11:30+00:00
230410,TRUE,,"Mar 25, 2013",Action|RPG|Free To Play,Single-player|Multi-player|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Steam Trading Cards|Steam Workshop|In-App Purchases|Camera Comfort|Color Alternatives|Custom Volume Controls|Playable without Timed Input|Stereo Sound|Surround Sound|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|HDR available,2026-02-27T20:11:30+00:00
231120,TRUE,,"Feb 8, 2013",Simulation,Single-player|Game demo,2026-02-27T20:11:31+00:00
231350,TRUE,,"Feb 4, 2013",Utilities,Game demo|Steam Achievements|Steam Leaderboards,2026-02-27T20:11:32+00:00
231430,FALSE,4.99,"Jun 25, 2013",Strategy,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|Steam Trading Cards|Steam Workshop|Steam Cloud|Stats|Family Sharing,2026-02-27T20:11:32+00:00
232090,FALSE,,"18 Nov, 2016",Action,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|Full controller support|Steam Trading Cards|Steam Workshop|In-App Purchases|Valve Anti-Cheat enabled|Includes level editor|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:11:34+00:00
232890,FALSE,39.99,"Sep 22, 2014",Simulation|Strategy,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|Steam Trading Cards|Steam Workshop|Steam Cloud|Includes level editor|Family Sharing,2026-02-27T20:11:34+00:00
233450,FALSE,29.99,"Oct 6, 2015",Indie|Simulation|Strategy,Single-player|Steam Achievements|Steam Trading Cards|Steam Workshop|Steam Cloud|Includes level editor|Family Sharing,2026-02-27T20:11:35+00:00
233860,FALSE,11.99,"Dec 6, 2018",Action|Indie|RPG|Simulation|Strategy,Single-player|Steam Trading Cards|Steam Workshop|Includes level editor|Family Sharing,2026-02-27T20:11:35+00:00
234140,FALSE,19.99,"Sep 1, 2015",Action|Adventure,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:11:36+00:00
234330,TRUE,,"Dec 5, 2013",Casual|RPG|Strategy|Free To Play,Single-player|Multi-player|PvP|Online PvP|Cross-Platform Multiplayer|In-App Purchases,2026-02-27T20:11:37+00:00
235460,FALSE,29.99,"Jan 9, 2014",Action,Single-player|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,2026-02-27T20:11:37+00:00
235900,FALSE,24.99,"Dec 13, 2013",RPG|Design & Illustration|Education|Web Publishing|Game Development,Single-player,2026-02-27T20:11:38+00:00
236110,TRUE,,"Jun 20, 2017",Action|Indie|RPG|Strategy|Free To Play,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Steam Trading Cards|Partial Controller Support,2026-02-27T20:11:38+00:00
236390,TRUE,,"15 Aug, 2013",Action|Massively Multiplayer|Simulation|Free To Play,Single-player|Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Full controller support|VR Supported|Steam Trading Cards|In-App Purchases|Adjustable Text Size|Camera Comfort|Color Alternatives|Custom Volume Controls|Playable without Timed Input|Stereo Sound|Surround Sound|Remote Play on Phone|Remote Play on Tablet,2026-02-27T20:11:39+00:00
236430,FALSE,39.99,"Apr 25, 2014",Action|RPG,Single-player|Multi-player|Co-op|Steam Achievements|Full controller support|Remote Play on Phone|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:11:39+00:00
236850,FALSE,,"13 Aug, 2013",Simulation|Strategy,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Steam Trading Cards|Steam Workshop|Steam Cloud|Family Sharing,2026-02-27T20:11:40+00:00
237310,TRUE,,"Jul 2, 2014",Action|Adventure|Casual|Massively Multiplayer|RPG|Free To Play,Single-player|Multi-player|MMO|PvP|Online PvP|Co-op|Partial Controller Support,2026-02-27T20:11:41+00:00
238010,FALSE,19.99,"Oct 25, 2013",Action|RPG,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Captions available|Steam Cloud|Commentary available|Remote Play on Tablet|Family Sharing,2026-02-27T20:11:42+00:00
238320,FALSE,14.99,"Sep 4, 2013",Action|Adventure|Indie,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Captions available|Steam Cloud|Remote Play on TV|Family Sharing,2026-02-27T20:11:42+00:00
238960,TRUE,,"Oct 23, 2013",Action|Adventure|Indie|Massively Multiplayer|RPG|Free To Play,Single-player|Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|Full controller support|Steam Trading Cards|In-App Purchases|Remote Play on Tablet,2026-02-27T20:11:43+00:00
239030,FALSE,9.99,"Aug 8, 2013",Adventure|Indie,Single-player|Steam Achievements|Steam Trading Cards|Steam Cloud|Stats|Steam Leaderboards|Remote Play on Phone|Remote Play on Tablet|Family Sharing,2026-02-27T20:11:43+00:00
239140,FALSE,24.99,"Jan 26, 2015",Action|RPG,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|Full controller support|Steam Trading Cards|Steam Workshop|Steam Cloud|Valve Anti-Cheat enabled|Includes level editor|Remote Play on Tablet|Remote Play on TV|Family Sharing,2026-02-27T20:11:44+00:00
239820,FALSE,3.99,"Aug 29, 2013",Casual|Indie|Simulation|Strategy,Single-player|Steam Achievements|Steam Trading Cards|Steam Workshop|Steam Cloud|Remote Play on Tablet|Family Sharing,2026-02-27T20:11:45+00:00
240720,FALSE,7.99,"Dec 6, 2017",Action,Single-player|Partial Controller Support|Commentary available|Remote Play on Phone|Remote Play on Tablet|Family Sharing,2026-02-27T20:11:46+00:00
241930,FALSE,19.99,"Sep 30, 2014",,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Family Sharing,2026-02-27T20:11:46+00:00
242050,FALSE,39.99,,Action|Adventure,Single-player|Multi-player|Steam Achievements|In-App Purchases|Stereo Sound|Surround Sound,2026-02-27T20:11:47+00:00
242680,FALSE,11.99,"Dec 5, 2015",Action|Indie|RPG,Single-player|Multi-player|Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Steam Achievements|Full controller support|Steam Trading Cards|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Stereo Sound|Steam Cloud|Stats|Steam Leaderboards|Remote Play on TV|Remote Play Together|Family Sharing,2026-02-27T20:11:47+00:00
242760,FALSE,19.99,"Apr 30, 2018",Action|Adventure|Indie|Simulation,Single-player|Multi-player|Co-op|Online Co-op|LAN Co-op|Tracked Controller Support|VR Supported|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:11:48+00:00
242920,FALSE,19.99,"Feb 18, 2014",Indie|Simulation|Strategy,Single-player|Steam Achievements|Remote Play on Phone|Remote Play on Tablet|Family Sharing,2026-02-27T20:11:49+00:00
